,Brand,Continent,Country,Latitude,Longitude,Sentiment
9301,Automotive Co.,North America,Bermuda,40.85149705,-73.0994258107431,2
9302,Restaurant Chain,Asia,Japan,36.5748441,139.2394179,3
9303,Fashion Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
9304,Restaurant Chain,Asia,Thailand,14.8971921,100.83273,3
9305,Automotive Co.,North America,Bahamas,25.7741728,-80.19362,0
9306,Media Co.,North America,Bahamas,28.3824072,-81.5617078127182,3
9307,Automotive Co.,North America,Mexico,33.4484367,-112.0741417,5
9308,Media Co.,North America,Bahamas,28.5421109,-81.3790304,-1
9309,Media Co.,Europe,United Kingdom,56.7861112,-4.1140518,0
9310,Media Co.,North America,Mexico,34.0536909,-118.242766,0
9311,Media Co.,Africa,Algeria,28.0000272,2.9999825,-3
9312,Fashion Co.,North America,United States,41.8755616,-87.6244212,-3
9313,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,3
9314,Restaurant Chain,South America,Venezuela,8.0018709,-66.1109318,3
9315,Restaurant Chain,North America,El Salvador,13.8000382,-88.9140683,3
9316,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,-1
9317,Restaurant Chain,Europe,United Kingdom,51.4510191,-0.993491440497516,-2
9318,Restaurant Chain,Asia,Philippines,14.482032,120.9089149,3
9319,Automotive Co.,North America,United States,37.7884969,-122.3558473,0
9320,Media Co.,North America,United States,34.9550817,-97.2684063,0
9321,Fashion Co.,North America,Saint Pierre and Miquelon,45.4972159,-73.6103642,-3
9322,Media Co.,Australia,Australia,-33.8548157,151.2164539,3
9323,Automotive Co.,North America,Mexico,33.6856969,-117.8259819,-1
9324,Automotive Co.,North America,United States,39.7837304,-100.4458825,2
9325,Restaurant Chain,Europe,United Kingdom,51.4510191,-0.993491440497516,-2
9326,Automotive Co.,North America,Bermuda,40.7896239,-73.9598939,4
9327,Media Co.,Asia,Christmas Island,-6.1753942,106.827183,0
9328,Media Co.,North America,Mexico,25.7928058,-108.990188,3
9329,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
9330,Fashion Co.,North America,Bermuda,39.5162234,-76.9382069,-4
9331,Restaurant Chain,North America,Mexico,19.4326296,-99.1331785,3
9332,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,0
9333,Restaurant Chain,Asia,Vietnam,13.2904027,108.4265113,3
9334,Automotive Co.,Europe,Belgium,48.8566969,2.3514616,5
9335,Automotive Co.,Europe,United Kingdom,51.16175085,-3.07538670622275,0
9336,Automotive Co.,Europe,Portugal,41.1494512,-8.6107884,0
9337,Media Co.,North America,Mexico,32.7174202,-117.1627728,-3
9338,Media Co.,North America,United States,35.7730076,-86.2820081,3
9339,Restaurant Chain,North America,Bermuda,40.7127281,-74.0060152,0
9340,Media Co.,North America,Mexico,33.8347516,-117.911732,0
9341,Media Co.,North America,Mexico,33.8347516,-117.911732,0
9342,Restaurant Chain,Asia,India,22.3511148,78.6677428,3
9343,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
9344,Fashion Co.,Asia,Qatar,25.3336984,51.2295295,-4
9345,Automotive Co.,North America,Canada,51.0000002,-109,3
9346,Media Co.,North America,United States,40.2253569,-82.6881395,1
9347,Fashion Co.,North America,Canada,49.2608724,-123.1139529,-4
9348,Restaurant Chain,South America,Colombia,10.9799669,-74.8013085,3
9349,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,1
9350,Restaurant Chain,North America,Canada,38.5810606,-121.493895,0
9351,Media Co.,Europe,Belgium,48.8566969,2.3514616,3
9352,Media Co.,North America,Mexico,22.5000485,-100.0000375,-2
